Survived,Pclass,Age,Fare,Sex_female,Embarked_C,Embarked_Q,FamilySize
0,2,2.346569489821563,0.0,0,0,0,0
0,3,2.6230208595124402,2.2027647577118348,0,0,0,0
1,3,2.7863784870570494,2.3596740599781727,1,0,0,0
1,1,2.308871575772807,4.5226490762785785,0,1,0,1
0,3,2.346569489821563,3.275887339030031,1,0,0,4
1,1,2.4345312892686604,4.51085950651685,1,0,0,1
0,1,2.723548630309123,3.4242626545931514,0,1,0,0
0,3,2.3717014325207337,2.2027647577118348,0,0,0,0
1,3,2.107816034179442,2.8273136219290276,0,0,0,2
0,3,2.346569489821563,3.0429354648621407,0,0,0,1
0,3,2.258607690374466,2.1102132003465894,0,0,0,0
0,1,2.685850716260367,3.449987545831587,0,0,0,0
0,1,2.886906257853732,3.922056501139853,0,1,0,0
0,3,2.258607690374466,2.2027647577118348,0,0,0,0
0,3,2.346569489821563,2.738146075922933,0,1,0,0
1,1,2.6732847449107817,4.37281811610993,1,1,0,1
0,3,2.346569489821563,2.7788192719904172,0,0,0,0
0,1,2.308871575772807,5.027492411162679,1,0,0,3
0,3,2.296305604423222,2.174274334826008,0,0,0,0
0,3,2.2083438049761246,2.2682524139135403,0,0,0,0
0,3,2.258607690374466,2.169053700369523,1,0,1,0
0,3,2.346569489821563,2.155151800914312,1,0,1,0
0,3,2.459663231967831,2.3596740599781727,1,0,0,0
1,1,2.1957778336265394,4.471638793363569,1,0,0,0
0,1,2.22090977632571,4.699570861409576,0,1,0,1
1,2,2.4093993465694896,3.295836866004329,1,0,0,2
1,1,2.346569489821563,3.3160025355989236,0,0,0,0
0,3,2.346569489821563,3.1580636854714434,0,0,0,0
1,3,2.3214375471223927,4.05171190165724,0,0,0,0
1,3,2.3591354611711486,2.169053700369523,0,0,1,0
0,3,2.346569489821563,2.2027647577118348,0,0,0,0
1,1,2.447097260618246,3.3064287218760624,0,0,0,0
1,1,2.6732847449107817,4.100989104940769,1,1,0,1
0,3,2.296305604423222,2.139571923732859,0,0,0,0
0,1,2.5853229454636844,3.5559421706858756,0,0,0,0
1,2,2.421965317919075,2.4423470353692043,1,0,0,0
0,3,2.346569489821563,3.224857896545748,0,0,1,0
1,2,2.447097260618246,3.295836866004329,1,0,0,1
0,3,2.3968333752199045,2.1855792552411137,0,0,0,0
1,1,2.3717014325207337,4.548599834499697,1,0,0,0
0,3,2.271173661724051,2.1855792552411137,0,0,0,0
0,3,2.346569489821563,2.1071782966514356,0,1,0,0
1,1,2.5476250314149285,4.077184839375167,1,1,0,1
0,3,2.346569489821563,2.1076888046179385,0,1,0,0
0,3,2.50364413169138,2.169053700369523,0,0,1,0
1,2,2.6230208595124402,2.4423470353692043,1,0,0,0
0,1,2.346569489821563,5.406181146423973,0,0,0,0
0,3,2.484795174667002,2.188856327665703,0,0,0,0
0,2,2.283739633073637,2.5257286443082556,0,0,0,3
1,2,2.0198542347323447,3.295836866004329,1,0,0,2
0,3,2.346569489821563,2.1076888046179385,0,1,0,0
0,3,2.2083438049761246,2.1076888046179385,0,1,0,2
1,3,2.346569489821563,3.1509523813392697,1,1,0,2
0,3,2.3717014325207337,2.2682524139135403,1,0,0,0
1,2,2.0826840914802713,3.305053521109253,1,0,0,2
0,1,2.5601910027645136,3.3160025355989236,0,0,0,0
1,1,2.3717014325207337,4.676792929661059,1,1,0,0
0,3,2.346569489821563,2.740840023925201,0,0,0,0
1,1,2.271173661724051,3.9219733362813143,1,1,0,2
1,1,2.447097260618246,4.276666119016055,1,0,0,2
0,3,2.107816034179442,3.4742929367327062,1,0,0,6
0,3,2.132947976878613,3.4742929367327062,1,0,0,6
1,2,2.3968333752199045,3.295836866004329,0,0,0,1
0,1,2.6230208595124402,4.676792929661059,0,1,0,1
0,1,2.798944458406635,3.295836866004329,0,0,0,0
1,2,2.2334757476752953,3.295836866004329,1,0,0,1
1,2,2.346569489821563,2.6988412620169004,0,1,0,0
0,3,2.4093993465694896,3.0692150503137943,0,0,0,2
1,2,2.095250062829857,3.6309854756950335,0,0,0,2
1,1,2.2083438049761246,4.717456363787216,0,1,0,2
0,2,2.334003518471978,3.295836866004329,0,0,0,0
0,3,2.346569489821563,2.17806441028492,0,0,1,0
1,3,2.271173661724051,2.1071782966514356,0,1,0,0
1,3,2.271173661724051,2.1719067693519296,1,0,0,0
0,1,2.7738125157074642,3.3160025355989236,0,0,0,0
1,1,2.59788891681327,3.703768066607687,1,1,0,1
0,1,2.346569489821563,5.4316456135398825,0,1,0,0
1,1,2.484795174667002,4.390118804571218,1,0,0,2
1,3,2.447097260618246,2.91235066461494,1,0,0,1
0,3,2.346569489821563,2.169053700369523,0,0,1,0
0,3,2.497361146016587,2.1855792552411137,0,0,0,0
0,2,2.346569489821563,2.6741486494265287,0,0,0,0
0,3,2.346569489821563,2.2027647577118348,0,0,0,0
0,3,2.346569489821563,2.2027647577118348,1,0,0,0
0,3,2.296305604423222,3.224857896545748,0,0,0,2
0,3,2.2334757476752953,2.1855792552411137,0,0,0,0
0,3,2.3591354611711486,3.0944457464900235,1,0,0,4
0,3,2.346569489821563,2.1076888046179385,0,1,0,0
1,3,2.3968333752199045,2.180891922715322,0,0,0,0
1,2,2.7738125157074642,2.4423470353692043,0,0,0,0
1,1,2.6607187735611966,3.960416900617205,1,0,0,2
1,1,2.447097260618246,3.3100867049215847,0,0,0,0
1,3,2.346569489821563,2.169053700369523,1,0,1,0
0,3,2.1957778336265394,2.2027647577118348,0,0,0,0
0,3,2.2334757476752953,2.740840023925201,0,0,0,0
1,2,2.421965317919075,2.6390573296152584,1,0,0,0
1,1,2.484795174667002,4.041295341132285,1,0,0,1
0,3,2.346569489821563,2.738146075922933,1,1,0,1
1,3,2.3968333752199045,2.188856327665703,0,0,0,0
1,2,2.308871575772807,3.4339872044851463,1,0,0,2
1,1,2.484795174667002,4.717456363787216,1,1,0,2
0,2,2.6732847449107817,3.295836866004329,0,0,0,0
0,1,2.447097260618246,3.716616209085536,0,1,0,0
0,3,2.346569489821563,2.2734137156937657,0,1,0,0
1,1,2.22090977632571,4.390118804571218,1,0,0,2
0,2,2.5853229454636844,2.772588722239781,0,0,0,0
1,1,2.7486805730082935,4.384523514872469,0,1,0,2
0,3,2.271173661724051,2.2027647577118348,0,0,0,0
0,3,2.346569489821563,2.2027647577118348,0,0,0,0
0,3,2.4345312892686604,2.094945728215801,0,0,0,0
1,1,2.648152802211611,4.37281811610993,1,1,0,1
0,3,2.5853229454636844,2.1102132003465894,0,0,0,0
0,3,2.346569489821563,2.169053700369523,1,0,1,2
0,2,2.459663231967831,3.295836866004329,0,0,0,1
0,3,2.447097260618246,3.224857896545748,0,0,0,2
1,2,2.346569489821563,3.5263605246161616,1,0,0,0
0,3,2.610454888162855,0.0,0,0,0,0
0,3,2.346569489821563,2.1071782966514356,0,1,0,0
1,1,2.610454888162855,4.0592215752427645,0,1,0,1
1,2,2.296305604423222,3.332204510175204,1,0,0,3
0,3,2.346569489821563,2.1855792552411137,0,0,0,0
0,1,2.346569489821563,3.770459441106359,0,0,0,0
0,3,2.5476250314149285,2.2027647577118348,0,0,0,0
1,1,2.4345312892686604,3.3160025355989236,0,1,0,0
0,3,2.447097260618246,2.806386101823072,0,0,0,1
0,3,2.3717014325207337,2.1855792552411137,0,0,0,0
1,1,2.334003518471978,3.449987545831587,0,0,0,0
1,2,2.271173661724051,3.7513658711253766,1,1,0,3
1,1,2.497361146016587,5.039951348430309,1,0,0,0
0,3,2.484795174667002,3.4742929367327062,1,0,0,6
0,3,2.346569489821563,2.0856720914304723,0,0,0,0
1,3,2.346569489821563,2.803360380906535,1,0,1,1
0,3,2.346569489821563,2.169053700369523,0,0,1,0
0,3,2.4345312892686604,2.2027647577118348,0,0,0,0
1,2,2.296305604423222,4.189654742026425,1,0,0,3
0,3,2.421965317919075,2.7343675094195836,0,0,0,2
0,3,2.3214375471223927,2.8390784635086144,1,0,0,1
1,2,2.0449861774315155,3.6888794541139363,1,0,0,3
0,2,2.3214375471223927,2.4423470353692043,0,0,0,0
0,3,2.334003518471978,2.737880811060884,0,1,0,1
1,1,2.5224930887157577,3.9806942251907276,0,0,0,1
1,3,2.2460417190248805,2.817902613071225,0,1,0,2
0,3,2.258607690374466,2.180891922715322,0,0,0,0
0,3,2.258607690374466,2.8390784635086144,0,0,0,0
0,1,2.7612465443578786,3.5061818266142577,0,0,0,0
0,2,2.7109826589595376,2.5915163848462583,0,0,1,0
1,1,2.258607690374466,4.368919865004903,1,0,0,0
0,3,2.3214375471223927,2.1855792552411137,0,0,0,0
0,3,2.346569489821563,2.167143305297764,0,0,1,0
1,1,3.0,3.4339872044851463,0,0,0,0
0,3,2.6355868308620254,2.086193694502369,0,0,0,0
1,1,2.3968333752199045,3.449987545831587,0,1,0,0
0,1,2.346569489821563,0.0,0,0,0,0
0,3,2.107816034179442,3.3638415951183864,1,0,0,5
1,2,2.346569489821563,2.6390573296152584,1,0,0,0
0,3,2.3968333752199045,2.188856327665703,0,0,0,0
0,2,2.3842674038703193,3.305053521109253,0,0,0,2
0,3,2.5099271173661726,3.705920919968788,1,0,0,5
0,3,2.346569489821563,2.8390784635086144,0,0,0,1
0,3,2.2460417190248805,2.180891922715322,0,0,0,0
1,1,2.296305604423222,4.252771798816619,1,1,0,0
0,3,2.0198542347323447,3.3638415951183864,1,0,0,5
1,3,2.346569489821563,4.05171190165724,0,0,0,0
1,3,2.004146770545363,3.0085645861193133,1,1,0,3
1,1,2.59788891681327,4.353230991152628,0,1,0,1
0,3,2.2334757476752953,2.1855792552411137,0,0,0,0
1,1,2.698416687609952,3.597312260588446,0,1,0,0
0,3,2.346569489821563,2.145931282948669,0,0,0,0
1,3,2.283739633073637,2.145931282948669,1,0,0,0
0,3,2.346569489821563,2.1855792552411137,0,0,0,0
1,2,2.22090977632571,3.1780538303479458,1,0,0,1
0,3,2.258607690374466,2.2442459824059346,0,0,0,0
1,3,2.346569489821563,2.17806441028492,1,0,1,0
0,3,2.22090977632571,2.0476928433652555,1,0,1,0
0,2,2.296305604423222,4.310799125385514,0,0,0,2
0,3,2.346569489821563,2.1855792552411137,0,0,0,0
0,3,2.3968333752199045,2.803360380906535,1,0,1,2
0,2,2.283739633073637,2.6390573296152584,0,0,0,0
0,1,2.723548630309123,4.738607824217808,0,1,0,2
1,1,2.6230208595124402,4.902678819257608,0,0,0,2
0,3,2.497361146016587,2.1071782966514356,0,1,0,0
0,1,2.5853229454636844,3.2804411805263554,0,0,0,0
0,3,2.447097260618246,2.139571923732859,0,0,0,0
1,3,2.2460417190248805,2.188856327665703,0,0,0,1
0,2,2.3968333752199045,4.310799125385514,0,0,0,2
0,2,2.308871575772807,2.6390573296152584,0,0,0,0
0,3,2.346569489821563,2.1719067693519296,0,0,0,0
0,3,2.5350590600653433,2.2027647577118348,0,0,0,0
1,1,2.346569489821563,3.970291913552122,1,0,0,1
1,2,2.497361146016587,3.6888794541139363,1,0,0,2
0,1,2.3842674038703193,3.970291913552122,0,0,0,1
0,2,2.8743402865041467,2.4423470353692043,0,0,0,0
1,2,2.3842674038703193,2.6390573296152584,0,0,0,0
0,2,2.346569489821563,0.0,0,0,0,0
0,3,2.22090977632571,2.1719067693519296,0,0,0,0
0,3,2.3025885900980145,2.2027647577118348,0,0,0,0
1,3,2.22090977632571,2.3833998102837652,1,0,0,0
0,3,2.5350590600653433,3.8691155044168695,1,0,0,7
1,1,2.447097260618246,6.240917354759096,0,1,0,1
0,3,2.346569489821563,2.212386825075897,1,0,1,0
1,1,2.334003518471978,4.353230991152628,0,1,0,0
0,3,2.2460417190248805,2.3248357019288655,0,0,0,0
0,3,2.1706458909273687,3.8691155044168695,0,0,0,7
0,2,2.7486805730082935,3.6888794541139363,0,0,0,2
0,2,2.308871575772807,3.7513658711253766,0,1,0,3
0,3,2.1706458909273687,3.705920919968788,0,0,0,5
0,3,2.2334757476752953,2.4133032309283076,0,0,0,0
0,3,2.22090977632571,2.174274334826008,0,0,0,0
1,1,2.183211862276954,5.35817698994543,1,0,0,1
1,1,2.3842674038703193,4.060443010546419,0,0,0,1
1,3,2.0449861774315155,2.668387256845834,1,1,0,1
1,3,2.346569489821563,4.05171190165724,0,0,0,0
0,3,2.308871575772807,2.1071782966514356,0,1,0,0
0,1,2.7486805730082935,3.3160025355989236,0,0,0,0
0,2,2.648152802211611,2.6741486494265287,0,0,0,0
0,3,2.5476250314149285,2.2027647577118348,0,0,0,0
1,3,2.346569489821563,2.167143305297764,1,0,1,0
0,1,2.610454888162855,4.717456363787216,0,1,0,2
0,3,2.5224930887157577,2.157559320943788,0,0,0,0
1,1,2.22090977632571,5.4316456135398825,1,1,0,1
1,1,2.4345312892686604,3.3064287218760624,0,0,0,0
0,3,2.22090977632571,2.737880811060884,1,1,0,1
0,3,2.308871575772807,2.1681046787623672,0,0,1,0
0,3,2.3214375471223927,2.180891922715322,0,0,0,1
0,2,2.484795174667002,3.295836866004329,0,0,0,0
1,2,2.5601910027645136,2.6741486494265287,1,0,0,0
1,1,2.5224930887157577,3.3064287218760624,0,0,0,0
1,1,2.271173661724051,5.027492411162679,1,0,0,0
1,3,2.346569489821563,2.7878344138303452,0,1,0,2
1,1,2.296305604423222,3.922056501139853,1,1,0,0
0,1,2.346569489821563,3.3160025355989236,0,0,0,0
1,1,2.59788891681327,3.970291913552122,0,0,0,1
0,3,2.3591354611711486,2.3497835148230464,0,0,0,0
0,2,2.648152802211611,2.6390573296152584,0,0,0,0
0,3,2.2334757476752953,2.157559320943788,0,0,0,0
1,1,2.4722292033174162,5.4316456135398825,1,1,0,0
1,2,2.334003518471978,2.4423470353692043,1,0,0,0
0,3,2.346569489821563,2.803360380906535,0,0,1,0
0,3,2.4093993465694896,2.1719067693519296,0,0,0,0
1,2,2.070118120130686,3.5263605246161616,1,0,0,1
0,3,2.2083438049761246,2.086193694502369,0,0,0,1
0,2,2.421965317919075,2.6390573296152584,0,0,0,0
0,2,2.6230208595124402,2.6390573296152584,0,0,0,0
1,1,2.334003518471978,3.9908341858524357,0,0,0,1
0,3,2.2460417190248805,2.2682524139135403,0,0,0,0
1,2,2.3717014325207337,3.091042453358316,1,0,0,3
1,3,2.346569489821563,2.1676241075599285,1,0,1,0
0,2,2.308871575772807,3.295836866004329,0,0,0,1
0,3,2.308871575772807,2.188856327665703,1,0,0,1
1,1,2.3591354611711486,5.35817698994543,1,0,0,0
0,3,2.132947976878613,2.9850504252071306,0,1,0,0
0,2,2.346569489821563,0.0,0,0,0,0
0,2,2.283739633073637,2.6390573296152584,0,0,0,0
0,2,2.283739633073637,2.6390573296152584,0,0,0,0
0,3,2.352852475496356,2.8390784635086144,0,0,0,0
0,3,2.59788891681327,3.5660053559634015,1,0,0,4
1,1,2.4345312892686604,6.240917354759096,0,1,0,0
0,3,2.346569489821563,2.1855792552411137,0,0,0,0
0,3,2.346569489821563,2.1855792552411137,0,0,0,0
1,1,2.346569489821563,3.4339872044851463,0,0,0,0
0,1,2.447097260618246,4.380149874661021,0,0,0,1
1,1,2.258607690374466,5.5735788721243535,1,1,0,4
0,3,2.296305604423222,2.8390784635086144,0,0,0,1
1,3,2.3842674038703193,2.188856327665703,0,0,0,0
0,1,2.8743402865041467,4.276666119016055,0,0,0,2
0,3,2.1957778336265394,3.056356895370426,0,0,0,2
1,2,2.3717014325207337,2.6390573296152584,1,0,0,0
0,1,2.2334757476752953,3.9908341858524357,0,0,0,1
0,3,2.3842674038703193,2.169053700369523,0,0,1,0
1,2,2.0449861774315155,3.1780538303479458,1,0,0,2
1,3,2.070118120130686,2.600836116795061,0,0,0,1
0,3,2.4093993465694896,2.3513752571634776,0,0,0,0
0,3,2.283739633073637,2.1855792552411137,0,0,0,0
1,2,2.59788891681327,4.189654742026425,1,0,0,3
1,2,2.0031414928373965,2.740840023925201,0,0,0,2
0,3,2.346569489821563,2.174274334826008,0,0,0,0
0,2,2.22090977632571,2.5257286443082556,0,0,0,0
0,3,2.421965317919075,2.2027647577118348,0,0,0,0
1,1,2.4093993465694896,4.471638793363569,1,0,0,0
0,3,2.346569489821563,2.740840023925201,0,0,0,0
0,3,2.5099271173661726,2.094945728215801,0,0,0,0
1,3,2.2460417190248805,2.1076888046179385,0,1,0,0
1,1,2.447097260618246,4.795790545596741,1,0,0,3
0,3,2.1957778336265394,2.1719067693519296,0,0,0,0
1,1,2.6355868308620254,4.368919865004903,1,0,0,1
0,1,2.346569489821563,3.703768066607687,0,1,0,0
0,3,2.3779844181955263,2.169053700369523,1,0,1,0
0,3,2.346569489821563,3.224857896545748,0,0,1,1
0,3,2.3968333752199045,2.236712348843338,0,0,0,0
0,3,2.296305604423222,2.3513752571634776,0,0,0,0
0,3,2.59788891681327,2.180891922715322,0,0,0,0
0,2,2.7109826589595376,2.4423470353692043,1,0,0,0
0,3,2.346569489821563,2.1071782966514356,0,1,0,0
1,2,2.6732847449107817,3.1780538303479458,1,0,0,4
0,3,2.22090977632571,2.169053700369523,0,0,0,0
0,3,2.346569489821563,2.169053700369523,0,0,1,0
1,3,2.0575521487811006,2.600836116795061,1,0,0,0
0,3,2.346569489821563,2.1676241075599285,0,0,1,0
1,1,2.5350590600653433,5.35817698994543,1,0,0,1
1,3,2.1580799195777836,2.1076888046179385,1,1,0,0
1,1,2.2083438049761246,4.060443010546419,1,0,0,1
0,1,2.3591354611711486,3.4339872044851463,0,0,0,0
0,3,2.346569489821563,3.196630215920881,0,0,0,3
0,3,2.308871575772807,2.0856720914304723,0,0,0,0
0,3,2.308871575772807,2.1102132003465894,0,0,0,0
1,3,2.22090977632571,2.139571923732859,1,0,0,0
0,3,2.095250062829857,3.405355391810819,0,0,1,5
1,3,2.0072882633827596,3.0715352369694915,0,0,0,3
0,1,2.572756974114099,4.384523514872469,0,1,0,0
0,3,2.346569489821563,2.169053700369523,0,0,1,0
0,2,2.1957778336265394,3.295836866004329,0,0,0,0
0,3,2.346569489821563,4.256321678298823,1,0,0,10
0,1,2.346569489821563,3.4561841799918147,0,1,0,0
0,3,2.308871575772807,2.1855792552411137,0,0,0,0
0,2,2.484795174667002,2.6390573296152584,0,0,0,0
1,1,2.610454888162855,3.2932111997353943,1,0,0,0
1,3,2.3842674038703193,2.270402752283094,1,0,0,0
0,3,2.3717014325207337,2.1076888046179385,0,1,0,0
0,3,2.3717014325207337,3.224857896545748,1,0,0,2
0,2,2.421965317919075,2.6390573296152584,0,0,0,0
1,2,2.3842674038703193,3.305053521109253,1,0,0,2
1,1,2.132947976878613,4.795790545596741,0,0,0,3
1,3,2.0,2.2530481500547457,0,1,0,1
1,3,2.334003518471978,2.076311648670908,0,0,0,0
0,3,2.3842674038703193,2.1719067693519296,0,0,0,0
0,1,2.484795174667002,0.0,0,0,0,0
0,3,2.22090977632571,2.1719067693519296,1,0,0,0
0,2,2.484795174667002,2.6390573296152584,0,0,0,0
1,1,2.4093993465694896,3.9908341858524357,1,0,0,1
0,3,2.3214375471223927,2.184645795129359,0,0,0,0
0,3,2.484795174667002,3.224857896545748,0,0,0,0
0,2,2.4345312892686604,2.4423470353692043,0,0,0,0
0,3,2.070118120130686,3.4742929367327062,1,0,0,6
0,3,2.3779844181955263,2.2027647577118348,0,0,0,0
0,1,2.346569489821563,0.0,0,0,0,0
0,3,2.283739633073637,2.188856327665703,1,0,0,0
0,2,2.3842674038703193,3.637696679934592,0,1,0,2
0,3,2.5350590600653433,2.0082140323914683,0,0,0,0
0,3,2.1203820055290272,3.3638415951183864,0,0,0,5
1,1,2.648152802211611,4.548599834499697,1,0,0,2
1,3,2.334003518471978,2.2682524139135403,0,0,0,0
0,1,2.4722292033174162,0.0,0,0,0,0
1,3,2.334003518471978,2.600836116795061,1,0,0,1
0,3,2.0198542347323447,3.705920919968788,0,0,0,5
0,3,2.346569489821563,2.0731719286662407,0,0,1,0
0,3,2.346569489821563,4.05171190165724,0,0,0,0
1,2,2.0072882633827596,3.637696679934592,0,1,0,2
1,3,2.346569489821563,2.169053700369523,0,0,1,0
1,1,2.7738125157074642,4.394449154672439,1,0,0,0
1,3,2.183211862276954,2.737880811060884,1,1,0,1
1,2,2.00515204825333,2.9831534913471307,0,0,0,2
0,3,2.346569489821563,2.1076888046179385,0,1,0,0
0,3,2.283739633073637,2.180891922715322,0,0,0,0
0,3,2.22090977632571,2.2300144001592104,0,0,0,0
1,1,2.484795174667002,4.432699549165613,1,1,0,2
0,3,2.258607690374466,2.2682524139135403,0,0,0,0
0,3,2.346569489821563,2.2027647577118348,0,0,0,0
1,3,2.3968333752199045,4.05171190165724,0,0,0,0
1,1,2.346569489821563,3.4242626545931514,0,1,0,0
0,3,2.2460417190248805,2.188856327665703,0,0,0,0
0,2,2.1957778336265394,2.4423470353692043,0,0,0,0
1,1,2.3717014325207337,3.4657359027997265,1,1,0,0
0,3,2.428248303593868,2.006534770871748,0,1,0,0
0,3,2.2083438049761246,2.2682524139135403,0,0,0,0
0,3,2.5224930887157577,2.145931282948669,0,0,0,0
0,3,2.346569489821563,4.256321678298823,0,0,0,10
0,3,2.4345312892686604,2.1855792552411137,0,1,0,0
0,2,2.346569489821563,3.5263605246161616,0,0,0,1
1,1,2.346569489821563,4.500966778400217,1,1,0,1
0,3,2.0449861774315155,3.4742929367327062,0,0,0,6
0,3,2.9246041719024882,2.1719067693519296,0,0,0,0
0,3,2.107816034179442,2.7878344138303452,1,1,0,2
1,1,2.1957778336265394,3.6988297849671046,1,0,0,1
0,2,2.5476250314149285,3.295836866004329,1,0,0,1
1,3,2.22090977632571,2.336986519711378,1,0,0,1
1,1,2.5601910027645136,5.11118445372147,1,0,0,2
1,1,2.6355868308620254,3.3160025355989236,0,0,0,0
1,3,2.296305604423222,3.0085645861193133,1,1,0,3
0,3,2.346569489821563,2.1076888046179385,0,1,0,0
0,3,2.5099271173661726,2.7152442616824506,0,0,0,2
0,2,2.258607690374466,2.5257286443082556,0,0,0,1
1,1,2.59788891681327,3.2932111997353943,1,0,0,0
0,3,2.346569489821563,4.256321678298823,1,0,0,10
0,2,2.296305604423222,2.6390573296152584,0,0,0,0
1,2,2.5224930887157577,2.6390573296152584,1,0,0,0
1,2,2.334003518471978,2.698558631668595,1,1,0,1
0,1,2.3842674038703193,3.941500250945973,0,0,0,0
0,3,2.346569489821563,2.3513752571634776,0,0,0,0
1,3,2.0449861774315155,2.495953738718064,0,0,0,2
0,3,2.3214375471223927,2.1855792552411137,0,0,0,0
1,1,2.5853229454636844,3.9806942251907276,1,0,0,2
0,1,2.4093993465694896,1.791759469228055,0,0,0,0
0,3,2.5853229454636844,2.302585092994046,0,0,0,0
1,2,2.346569489821563,3.2188758248682006,1,1,0,1
1,3,2.183211862276954,2.1071782966514356,1,1,0,0
0,3,2.2460417190248805,2.3837779082709782,0,0,0,0
0,3,2.2334757476752953,2.1855792552411137,0,0,0,0
0,3,2.346569489821563,2.1855792552411137,0,0,0,0
1,1,2.698416687609952,4.432699549165613,1,1,0,1
1,2,2.308871575772807,3.295836866004329,1,0,0,1
0,3,2.4093993465694896,2.1855792552411137,0,0,0,0
0,3,2.271173661724051,2.4437981558973862,1,0,0,0
0,2,2.346569489821563,2.4423470353692043,0,0,0,0
0,3,2.308871575772807,2.0856720914304723,0,0,0,0
0,3,2.484795174667002,3.405355391810819,1,0,1,5
0,2,2.334003518471978,2.6390573296152584,0,0,0,0
1,1,2.2334757476752953,3.4339872044851463,1,0,0,0
0,3,2.346569489821563,3.196630215920881,1,0,0,3
1,1,2.3214375471223927,3.4339872044851463,0,1,0,0
0,3,2.3968333752199045,2.169053700369523,0,0,1,0
